<<INFO>> 2021-04-17 --- 12:56:07.904465 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 12:57:10.029508 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 12:58:33.596989 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 13:03:47.283303 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 13:04:18.098592 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 13:04:18.138465 >>>> Get Process Runing List
<<INFO>> 2021-04-17 --- 13:10:11.785885 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 13:10:11.826273 >>>> Get Process Runing List
<<INFO>> 2021-04-20 --- 12:57:06.976858 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:06.976858 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:07.983284 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:08.996994 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:08.997994 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:09.999322 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:09.999322 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:11.008389 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:11.008389 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:12.012093 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:12.012093 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:13.018788 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:13.019787 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:14.029922 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:14.029922 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:15.042476 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:15.042476 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:16.044051 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:16.044051 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:17.049580 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:17.049580 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:18.062379 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:18.062379 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:19.076552 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:19.077551 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:20.082301 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:20.082301 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:21.091304 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:21.091304 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:22.094230 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:22.095229 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:23.099373 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:23.099373 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:24.108491 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:24.108491 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:25.112354 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:25.112354 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:26.118349 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:27.125181 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:27.125181 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:28.128645 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:28.128645 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:29.143005 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:29.143005 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:30.148822 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:30.148822 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:31.154630 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:31.154630 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:32.162099 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:32.162099 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:33.171224 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:33.171224 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:34.186726 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:34.186726 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:35.199454 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:35.199454 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:36.207121 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:36.207121 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:37.210856 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:37.210856 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:38.216963 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:39.226353 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:39.226353 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:40.229814 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:40.230808 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:41.235213 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:41.236212 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:42.245837 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:42.245837 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:43.247438 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:43.247438 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:44.260633 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:44.261633 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:45.265749 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:45.266748 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:46.276773 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:46.276773 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:47.287968 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:47.287968 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:48.301401 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:48.301401 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:49.310356 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:49.310356 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:50.320740 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:51.326470 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:51.326470 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:52.340531 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:52.341530 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:53.346483 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:53.346483 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:54.366191 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:54.366191 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:55.377718 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:55.377718 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:56.381482 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:56.381482 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:57.385085 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:57.386084 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:57:58.377104 >>>> Get Cpu Percent Pid 1916
916
<<INFO>> 2021-04-20 --- 12:57:59.400161 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:57:59.400161 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:00.407761 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:00.407761 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:01.421385 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:01.422384 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:02.432392 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:02.432392 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:03.427928 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:03.427928 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:04.448442 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:04.448442 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:05.455387 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:06.456109 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:06.456109 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:07.467221 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:07.468220 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:08.470134 >>>> Get Cpu Percent Pid 1916
916
<<INFO>> 2021-04-20 --- 12:58:09.484997 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:09.484997 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:10.490114 >>>> Get Cpu Percent Pid 1916
916
<<INFO>> 2021-04-20 --- 12:58:11.502018 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:11.503018 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:12.508345 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:12.508345 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:13.508673 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:14.526710 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:14.526710 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:15.534453 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:15.534453 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:16.534577 >>>> Get Cpu Percent Pid 1916
916
<<INFO>> 2021-04-20 --- 12:58:17.538301 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:17.539301 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:18.537127 >>>> Get Cpu Percent Pid 1916
916
<<INFO>> 2021-04-20 --- 12:58:19.560201 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:19.560201 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:20.567123 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:20.568122 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:21.580092 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:21.581092 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:22.589115 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:22.590114 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:23.597248 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:23.597248 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:24.622869 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:24.622869 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:25.624414 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:25.624414 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:26.633898 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:26.634892 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:27.641333 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:27.642332 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:28.655219 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:28.655219 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:29.661190 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:29.662184 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:30.665771 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:30.665771 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:31.674909 >>>> Get Cpu Percent Pid 1916
916
<<INFO>> 2021-04-20 --- 12:58:32.679200 >>>> Get Cpu Percent Pid 1916
916
<<INFO>> 2021-04-20 --- 12:58:33.680782 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:33.680782 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:34.685097 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:34.685097 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:35.690124 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:35.691123 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:36.693292 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:36.693292 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:37.698867 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:37.698867 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:38.706101 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:38.706101 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:39.708947 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:39.708947 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:40.714018 >>>> Get Cpu Percent Pid 1916
916
<<INFO>> 2021-04-20 --- 12:58:41.721028 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:41.722028 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:42.726024 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:42.727019 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:43.737606 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:44.744653 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:44.745648 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:45.749559 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:45.749559 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:46.752750 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:46.752750 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:47.760442 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:47.760442 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:48.773296 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:48.773296 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:49.787957 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:49.787957 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:50.798663 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:50.798663 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:51.812341 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:51.813341 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:52.819998 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:52.821003 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:53.831641 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:53.832640 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:54.841384 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:54.841384 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:55.846248 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:55.847245 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:56.849363 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:56.850358 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:57.857371 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:57.857371 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:58.865114 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:58.865114 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:58:59.873183 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:58:59.873183 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:00.879247 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:01.885009 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:01.885009 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:02.898800 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:02.898800 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:03.906212 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:03.906212 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:04.911374 >>>> Get Cpu Percent Pid 1916
916
<<INFO>> 2021-04-20 --- 12:59:05.916615 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:05.917614 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:06.924338 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:07.929024 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:07.929024 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:08.945361 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:08.946362 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:09.954612 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:09.955610 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:10.971082 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:10.971082 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:11.985297 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:11.985297 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:12.984718 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:12.984718 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:13.999869 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:13.999869 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:15.004493 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:15.005487 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:16.012446 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:16.012446 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:17.017495 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:17.018492 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:18.021518 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:18.021518 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:19.034543 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:19.035543 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:20.038723 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:20.038723 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:21.047240 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:21.047240 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:22.059119 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:22.059119 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:23.065717 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:23.065717 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:24.078353 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:24.078353 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:25.087156 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:25.088151 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:26.096742 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:26.097740 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:27.106940 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:27.106940 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:28.119593 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:29.121408 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:29.121408 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:30.133116 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:30.134119 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:31.136886 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:31.137880 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:32.148357 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:33.153648 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:33.154648 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:34.163786 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:34.163786 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:35.167514 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:35.167514 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:36.168692 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:36.169687 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:37.173805 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:37.173805 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:38.176176 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:38.177170 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:39.186014 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:39.186014 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:40.196467 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:59:40.197463 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:59:41.199938 >>>> Get Memory Percent Pid-- 1916
