<<INFO>> 2021-04-17 --- 11:43:10.098425 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 11:43:10.142736 >>>> Get Process Runing List
<<INFO>> 2021-04-17 --- 11:43:14.113336 >>>> Can not find Any Process with name firefox
<<INFO>> 2021-04-17 --- 11:43:14.124907 >>>> We Have exception in find Process firefox
<<INFO>> 2021-04-17 --- 11:43:34.383665 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 11:43:34.425832 >>>> Get Process Runing List
<<INFO>> 2021-04-17 --- 11:53:30.046177 >>>> Get Cpu Percent Pid 4460
<<INFO>> 2021-04-17 --- 11:53:31.025921 >>>> Get Memory Percent Pid-- 4460
<<INFO>> 2021-04-17 --- 11:53:31.053929 >>>> Get Cpu Percent Pid 4460
<<INFO>> 2021-04-17 --- 11:53:32.030098 >>>> Get Memory Percent Pid-- 4460
<<INFO>> 2021-04-17 --- 11:53:32.055107 >>>> Get Cpu Percent Pid 4460
<<INFO>> 2021-04-17 --- 11:53:33.034057 >>>> Get Memory Percent Pid-- 4460
<<INFO>> 2021-04-17 --- 11:53:33.069030 >>>> Get Cpu Percent Pid 4460
<<INFO>> 2021-04-17 --- 11:53:34.048286 >>>> Get Memory Percent Pid-- 4460
<<INFO>> 2021-04-17 --- 11:53:34.083262 >>>> Get Cpu Percent Pid 4460
<<INFO>> 2021-04-17 --- 11:53:35.052181 >>>> Get Memory Percent Pid-- 4460
<<INFO>> 2021-04-17 --- 11:53:35.097213 >>>> Get Cpu Percent Pid 4460
<<INFO>> 2021-04-17 --- 11:53:36.053678 >>>> Get Memory Percent Pid-- 4460
<<INFO>> 2021-04-17 --- 11:53:36.092820 >>>> Get Cpu Percent Pid 4460
<<INFO>> 2021-04-17 --- 11:53:37.058465 >>>> Get Memory Percent Pid-- 4460
<<INFO>> 2021-04-17 --- 11:53:37.098288 >>>> Get Cpu Percent Pid 4460
<<INFO>> 2021-04-17 --- 11:53:38.068770 >>>> Get Memory Percent Pid-- 4460
<<INFO>> 2021-04-17 --- 11:53:38.110830 >>>> Get Cpu Percent Pid 4460
<<INFO>> 2021-04-17 --- 11:53:39.073729 >>>> Get Memory Percent Pid-- 4460
<<INFO>> 2021-04-17 --- 11:53:39.116835 >>>> Get Cpu Percent Pid 4460
<<INFO>> 2021-04-17 --- 11:53:40.079841 >>>> Get Memory Percent Pid-- 4460
<<INFO>> 2021-04-17 --- 11:53:40.127069 >>>> Get Cpu Percent Pid 4460
<<INFO>> 2021-04-17 --- 11:53:41.083648 >>>> Get Memory Percent Pid-- 4460
<<INFO>> 2021-04-17 --- 11:53:41.130886 >>>> Get Cpu Percent Pid 4460
<<INFO>> 2021-04-17 --- 11:53:42.090062 >>>> Get Memory Percent Pid-- 4460
<<INFO>> 2021-04-17 --- 11:53:42.136563 >>>> Get Cpu Percent Pid 4460
<<INFO>> 2021-04-17 --- 11:53:43.093352 >>>> Get Memory Percent Pid-- 4460
<<INFO>> 2021-04-17 --- 11:53:43.138943 >>>> Get Cpu Percent Pid 4460
<<INFO>> 2021-04-17 --- 11:53:44.103792 >>>> Get Memory Percent Pid-- 4460
<<INFO>> 2021-04-17 --- 11:53:44.150577 >>>> Get Cpu Percent Pid 4460
<<INFO>> 2021-04-17 --- 11:53:45.104555 >>>> Get Memory Percent Pid-- 4460
<<INFO>> 2021-04-17 --- 11:53:45.151834 >>>> Get Cpu Percent Pid 4460
<<INFO>> 2021-04-17 --- 11:53:45.842651 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:53:45.853644 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:53:45.860640 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:53:45.870634 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:53:45.877629 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:53:45.888622 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:53:45.895618 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:53:45.905612 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:53:45.912696 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:53:45.922987 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:53:45.929983 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:53:45.941003 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:53:45.947004 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:53:45.957995 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:53:45.963994 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:53:45.974987 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:53:45.980983 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:53:45.991976 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:53:45.997973 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:53:46.008964 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:53:46.021958 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:53:46.033949 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:53:47.046136 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:53:47.046136 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:53:48.044148 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:53:48.044148 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:53:49.054167 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:53:49.054167 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:53:50.059772 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:53:50.059772 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:53:51.068447 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:53:51.068447 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:53:52.070489 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:53:53.083032 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:53:53.083032 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:53:54.090634 >>>> Get Cpu Percent Pid 8732
732
<<INFO>> 2021-04-17 --- 11:53:55.094794 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:53:55.094794 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:53:56.101828 >>>> Get Cpu Percent Pid 8732
732
<<INFO>> 2021-04-17 --- 11:53:57.107568 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:53:57.108572 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:53:58.119026 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:53:58.120031 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:53:59.120809 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:53:59.120809 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:54:00.130971 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:54:00.130971 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:54:01.142014 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:54:01.142014 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:54:02.145322 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:54:03.159704 >>>> Get Cpu Percent Pid 8732
732
<<INFO>> 2021-04-17 --- 11:54:04.137389 >>>> Can not find Any Process with name vscod
<<INFO>> 2021-04-17 --- 11:54:04.153374 >>>> We Have exception in find Process vscod
<<INFO>> 2021-04-17 --- 11:54:04.169365 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:54:04.169365 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:54:05.171638 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:54:06.171614 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:54:06.172610 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:54:07.182499 >>>> Get Cpu Percent Pid 8732
732
<<INFO>> 2021-04-17 --- 11:54:08.188853 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:54:08.188853 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:54:09.199107 >>>> Get Cpu Percent Pid 8732
732
<<INFO>> 2021-04-17 --- 11:54:10.205890 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:54:10.205890 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:54:11.216197 >>>> Get Cpu Percent Pid 8732
732
<<INFO>> 2021-04-17 --- 11:54:12.223130 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:54:12.223130 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:54:13.226514 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:54:13.226514 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:54:14.237460 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:54:14.237460 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:54:15.245741 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:54:15.245741 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:54:16.252772 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:54:16.252772 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:54:17.257698 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:54:17.257698 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:54:18.271470 >>>> Get Cpu Percent Pid 8732
<<INFO>> 2021-04-17 --- 11:54:18.272469 >>>> Get Memory Percent Pid-- 8732
<<INFO>> 2021-04-17 --- 11:54:19.244449 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:19.265437 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:19.277431 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:19.288424 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:19.296419 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:19.311414 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:19.321404 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:19.331398 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:19.338393 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:19.348387 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:19.355381 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:19.364377 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:19.370373 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:19.380479 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:19.387220 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:19.396356 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:19.402896 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:19.411965 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:19.418466 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:19.427537 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:19.441828 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:19.451824 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:20.465477 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:20.465477 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:21.479452 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:21.479452 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:22.487447 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:22.487447 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:23.500801 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:23.500801 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:24.502524 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:24.502524 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:25.502587 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:25.502587 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:26.512399 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:26.512399 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:27.512992 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:28.533416 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:28.533416 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:29.532521 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:29.532521 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:30.554226 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:30.554226 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:31.566263 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:31.567263 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:32.580976 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:32.581976 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:33.587502 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:33.588497 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:34.601327 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:34.602326 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:35.618355 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:35.618355 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:36.630363 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:36.631361 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:37.646370 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:37.646370 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:38.658359 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:38.658359 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:39.673365 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:39.673365 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:40.683648 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:40.683648 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:41.691254 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:41.691254 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:42.700642 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:42.700642 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:43.707639 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:43.707639 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:44.712789 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:44.712789 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:45.723318 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:45.724312 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:46.730484 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:46.730484 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:47.746327 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:47.747332 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:48.749313 >>>> Get Cpu Percent Pid 16044
044
<<INFO>> 2021-04-17 --- 11:54:49.765085 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:49.765085 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:50.778199 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:50.779197 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:51.787406 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:51.787406 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:52.791273 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:52.791273 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:53.801559 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:53.801559 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:54.802733 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:54.802733 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:55.812171 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:55.812171 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:56.819279 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:56.819279 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:57.822465 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:54:57.823461 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:54:58.821921 >>>> Get Cpu Percent Pid 16044
044
<<INFO>> 2021-04-17 --- 11:54:59.835793 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:00.851289 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:00.851289 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:01.855886 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:01.855886 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:02.866109 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:02.866109 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:03.867132 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:04.889871 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:04.889871 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:05.898232 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:06.906756 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:06.907754 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:07.901085 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:08.909242 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:08.909242 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:09.914950 >>>> Get Cpu Percent Pid 16044
044
<<INFO>> 2021-04-17 --- 11:55:10.926161 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:10.926161 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:11.931163 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:11.931163 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:12.935545 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:12.935545 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:13.939447 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:13.939447 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:14.956633 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:14.956633 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:15.961213 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:15.961213 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:16.969971 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:16.969971 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:17.965862 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:18.977479 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:18.977479 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:19.990952 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:19.990952 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:20.999232 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:20.999232 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:22.002109 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:22.003109 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:23.007196 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:23.007196 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:24.009145 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:24.009145 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:25.021211 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:26.033076 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:26.033076 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:27.035304 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:27.035304 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:28.039420 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:28.039420 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:29.050365 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:29.050365 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:30.054721 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:30.054721 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:31.059205 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:31.059205 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:32.075225 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:32.075225 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:33.074697 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:33.074697 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:34.091545 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:34.091545 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:35.091876 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:35.106861 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:36.095329 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:36.118316 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:37.102467 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:37.123452 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:38.107250 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:38.132237 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:39.116992 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:39.117990 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:40.129229 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:40.130229 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:41.134774 >>>> Get Cpu Percent Pid 16044
044
<<INFO>> 2021-04-17 --- 11:55:42.139839 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:42.156829 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:43.147751 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:43.168735 >>>> Get Cpu Percent Pid 16044
<<INFO>> 2021-04-17 --- 11:55:44.158956 >>>> Get Memory Percent Pid-- 16044
<<INFO>> 2021-04-17 --- 11:55:44.178943 >>>> Get Cpu Percent Pid 16044
